Row, Timestamp, Series 1, Series 2
1128,12.188,623,396
1129,12.198,623,396
1130,12.208,623,396
1131,12.218,622,396
1132,12.228,622,396
1133,12.238,622,396
1134,12.248,622,396
1135,12.258,622,396
1136,12.268,622,395
1137,12.278,621,395
1138,12.288,621,395
1139,12.298,620,395
1140,12.308,620,395
1141,12.318,620,394
1142,12.328,620,394
1143,12.338,620,393
1144,12.348,620,393
1145,12.358,620,393
1146,12.368,620,393
1147,12.378,619,392
1148,12.388,619,392
1149,12.398,619,391
1150,12.408,619,391
1151,12.418,619,391
1152,12.428,618,391
1153,12.438,618,390
1154,12.448,618,389
1155,12.458,617,389
1156,12.468,617,389
1157,12.478,617,389
1158,12.488,617,388
1159,12.498,617,387
1160,12.508,617,387
1161,12.518,616,387
1162,12.528,616,386
1163,12.538,615,385
1164,12.548,615,384
1165,12.558,614,384
1166,12.568,614,384
1167,12.578,613,383
1168,12.588,613,382
1169,12.598,613,382
1170,12.608,613,381
1171,12.618,612,381
1172,12.628,612,380
1173,12.638,611,379
1174,12.648,611,379
1175,12.658,610,378
1176,12.668,610,378
1177,12.678,610,378
1178,12.688,610,377
1179,12.698,610,376
1180,12.708,610,377
1181,12.718,610,377
1182,12.728,610,378
1183,12.738,610,378
1184,12.748,610,378
1185,12.758,610,378
1186,12.768,610,378
1187,12.778,610,378
1188,12.788,610,378
1189,12.798,610,378
1190,12.808,610,378
1191,12.818,610,378
1192,12.828,610,378
1193,12.838,610,378
1194,12.848,610,377
1195,12.858,610,376
1196,12.868,610,376
1197,12.878,609,375
1198,12.888,609,374
1199,12.898,609,373
1200,12.908,608,372
1201,12.918,608,372
1202,12.928,607,372
1203,12.938,606,372
1204,12.948,605,372
1205,12.958,604,372
1206,12.968,602,371
1207,12.978,601,371
1208,12.988,599,370
1209,12.998,597,370
1210,13.008,597,369
1211,13.018,596,368
1212,13.028,595,367
1213,13.038,595,366
1214,13.048,596,365
1215,13.058,596,365
1216,13.068,596,365
1217,13.078,597,366
1218,13.088,598,366
1219,13.098,599,366
1220,13.108,601,366
1221,13.118,601,366
1222,13.128,601,365
1223,13.138,601,365
1224,13.148,601,365
1225,13.158,601,365
1226,13.168,601,365
1227,13.178,601,364
1228,13.188,601,364
1229,13.198,601,364
1230,13.208,601,364
1231,13.218,601,364
1232,13.228,601,364
1233,13.238,601,364
1234,13.248,601,364
1235,13.258,601,364
1236,13.268,601,364
1237,13.278,601,364
1238,13.288,601,364
1239,13.298,601,364
1240,13.308,601,363
1241,13.318,601,363
1242,13.328,601,363
1243,13.338,601,363
1244,13.348,601,363
1245,13.358,601,363
1246,13.368,601,363
1247,13.378,601,364
1248,13.388,601,364
1249,13.398,601,364
1250,13.408,601,364
1251,13.418,602,364
1252,13.428,602,364
1253,13.438,603,364
1254,13.448,603,364
1255,13.458,603,364
1256,13.468,603,364
1257,13.478,603,364
1258,13.488,604,364
1259,13.498,604,364
1260,13.508,604,364
1261,13.518,604,364
1262,13.528,604,364
1263,13.538,604,364
1264,13.548,605,364
1265,13.558,605,364
1266,13.568,605,364
1267,13.578,605,364
1268,13.588,606,364
1269,13.598,606,364
1270,13.608,606,364
1271,13.618,607,365
1272,13.628,607,365
1273,13.638,607,366
1274,13.648,607,366
1275,13.658,608,367
1276,13.668,608,368
1277,13.678,608,368
1278,13.688,609,368
1279,13.698,609,368
1280,13.708,609,368
1281,13.718,609,368
1282,13.728,610,369
1283,13.738,610,369
1284,13.748,610,369
1285,13.758,610,369
1286,13.768,611,369
1287,13.778,612,370
1288,13.788,612,370
1289,13.798,612,370
1290,13.808,613,370
1291,13.818,613,371
1292,13.828,613,371
1293,13.838,613,372
1294,13.848,613,372
1295,13.858,613,372
1296,13.868,614,372
1297,13.878,614,372
1298,13.888,615,372
1299,13.898,615,373
1300,13.908,615,373
1301,13.918,616,373
1302,13.928,616,373
1303,13.938,617,373
1304,13.948,617,374
1305,13.958,617,374
1306,13.968,617,374
1307,13.978,618,374
1308,13.988,618,375
1309,13.998,618,375
1310,14.008,619,375
1311,14.018,619,376
1312,14.028,620,376
1313,14.038,620,376
1314,14.048,621,376
1315,14.058,621,377
1316,14.068,621,377
1317,14.078,622,377
1318,14.088,622,378
1319,14.098,622,378
1320,14.108,623,379
1321,14.118,624,379
1322,14.128,624,379
1323,14.138,625,379
1324,14.148,625,380
1325,14.158,625,380
1326,14.168,626,381
1327,14.178,626,381
1328,14.188,626,381
1329,14.198,627,382
1330,14.208,628,382
1331,14.218,628,382
1332,14.228,628,383
1333,14.238,629,383
1334,14.248,629,384
1335,14.258,629,384
1336,14.268,630,384
1337,14.278,630,385
1338,14.288,631,385
1339,14.298,631,386
1340,14.308,632,386
1341,14.318,632,387
1342,14.328,633,387
1343,14.338,633,388
1344,14.348,633,388
1345,14.358,633,389
1346,14.368,633,389
1347,14.378,633,390
1348,14.388,633,390
1349,14.398,633,390
1350,14.408,634,391
1351,14.418,634,391
1352,14.428,634,392
1353,14.438,634,392
1354,14.448,634,393
1355,14.458,634,393
1356,14.468,634,394
1357,14.478,634,394
1358,14.488,634,395
1359,14.498,634,395
1360,14.508,634,395
1361,14.518,634,396
1362,14.528,634,396
1363,14.538,634,397
1364,14.548,634,397
1365,14.558,634,398
1366,14.568,634,398
1367,14.578,634,398
1368,14.588,635,399
1369,14.598,635,399
1370,14.608,635,399
1371,14.618,635,399
1372,14.628,636,400
1373,14.638,636,400
1374,14.648,636,401
1375,14.658,637,401
1376,14.668,637,402
1377,14.678,637,403
1378,14.688,637,403
1379,14.698,638,404
1380,14.708,638,404
1381,14.718,638,405
1382,14.728,638,405
1383,14.738,638,405
1384,14.748,639,406
1385,14.758,639,406
1386,14.768,640,407
1387,14.778,640,407
1388,14.788,640,408
1389,14.798,640,408
1390,14.808,640,408
1391,14.818,641,408
1392,14.828,641,408
1393,14.838,642,408
1394,14.848,643,408
1395,14.858,643,408
1396,14.868,644,408
1397,14.878,644,408
1398,14.888,644,408
1399,14.898,644,408
1400,14.908,644,408
1401,14.918,644,408
1402,14.928,644,408
1403,14.938,644,408
1404,14.948,644,408
1405,14.958,644,408
1406,14.968,644,408
1407,14.978,644,408
1408,14.988,644,408
1409,14.998,644,408
1410,15.008,644,408
1411,15.018,644,408
1412,15.028,644,408
1413,15.038,644,408
1414,15.048,644,408
1415,15.058,645,408
1416,15.068,645,408
1417,15.078,646,408
1418,15.088,647,408
1419,15.098,648,408
1420,15.108,649,408
1421,15.118,650,408
1422,15.128,652,408
1423,15.138,653,408
1424,15.148,654,408
1425,15.158,654,408
1426,15.168,654,409
1427,15.178,654,409
1428,15.188,655,409
1429,15.198,656,410
1430,15.208,656,410
1431,15.218,656,411
1432,15.228,656,411
1433,15.238,656,411
1434,15.248,656,411
1435,15.258,656,411
1436,15.268,656,411
1437,15.278,656,411
1438,15.288,656,411
1439,15.298,656,411
1440,15.308,656,411
1441,15.318,656,412
1442,15.328,656,412
1443,15.338,656,412
1444,15.348,656,413
1445,15.358,657,414
1446,15.368,657,415
1447,15.378,657,416
1448,15.388,657,417
1449,15.398,657,419
1450,15.408,657,421
1451,15.418,657,422
1452,15.428,657,421
1453,15.438,657,421
1454,15.448,657,421
1455,15.458,657,421
1456,15.468,657,421
1457,15.478,658,421
1458,15.488,658,422
1459,15.498,658,422
1460,15.508,658,422
1461,15.518,658,422
1462,15.528,658,422
1463,15.538,658,422
1464,15.548,658,422
1465,15.558,659,422
1466,15.568,659,422
1467,15.578,659,423
1468,15.588,660,423
1469,15.598,660,423
1470,15.608,660,423
1471,15.618,660,423
1472,15.628,660,423
1473,15.638,661,424
1474,15.648,661,424
1475,15.658,661,424
1476,15.668,661,424
1477,15.678,661,424
1478,15.688,661,424
1479,15.698,661,425
1480,15.708,661,425
1481,15.718,662,425
1482,15.728,662,425
1483,15.738,662,425
1484,15.748,662,425
1485,15.758,662,426
1486,15.768,663,426
1487,15.778,663,426
1488,15.788,664,427
1489,15.798,664,427
1490,15.808,664,427
1491,15.818,664,427
1492,15.828,664,427
1493,15.838,664,428
1494,15.848,665,428
1495,15.858,665,428
1496,15.868,665,428
1497,15.878,665,428
1498,15.888,665,429
1499,15.898,665,429
1500,15.908,666,429
1501,15.918,666,429
1502,15.928,667,429
1503,15.938,668,429
1504,15.948,668,429
1505,15.958,668,429
1506,15.968,668,429
1507,15.978,669,429
1508,15.988,669,429
1509,15.998,670,429
1510,16.008,670,429
1511,16.018,670,429
1512,16.028,670,429
1513,16.038,670,429
1514,16.048,671,429
1515,16.058,671,429
1516,16.068,671,429
1517,16.078,672,429
1518,16.088,672,429
1519,16.098,672,429
1520,16.108,673,429
1521,16.118,673,429
1522,16.128,673,429
1523,16.138,674,429
1524,16.148,674,429
1525,16.158,674,429
1526,16.168,674,429
1527,16.178,675,429
1528,16.188,676,429
1529,16.198,676,429
1530,16.208,677,429
1531,16.218,677,429
1532,16.228,677,429
1533,16.238,678,429
1534,16.248,678,429
1535,16.258,678,429
1536,16.268,678,429
1537,16.278,679,429
1538,16.288,679,429
1539,16.298,680,430
1540,16.308,680,430
1541,16.318,680,430
1542,16.328,680,431
1543,16.338,680,432
1544,16.348,681,434
1545,16.358,681,436
1546,16.368,681,438
1547,16.378,681,439
1548,16.388,682,442
1549,16.398,683,443
1550,16.408,683,442
1551,16.418,683,442
1552,16.428,684,442
1553,16.438,684,442
1554,16.448,685,443
1555,16.458,685,443
1556,16.468,685,443
1557,16.478,686,444
1558,16.488,686,444
1559,16.498,686,444
1560,16.508,687,444
1561,16.518,687,444
1562,16.528,688,445
1563,16.538,688,445
1564,16.548,688,446
1565,16.558,689,446
1566,16.568,689,446
1567,16.578,689,446
1568,16.588,690,447
1569,16.598,690,447
1570,16.608,690,447
1571,16.618,691,448
1572,16.628,691,448
1573,16.638,692,448
1574,16.648,692,448
1575,16.658,692,449
1576,16.669,693,449
1577,16.679,693,449
1578,16.689,693,450
1579,16.699,694,450
1580,16.709,694,451
1581,16.719,694,451
1582,16.729,695,451
1583,16.739,695,452
1584,16.749,695,452
1585,16.759,696,452
1586,16.769,696,452
1587,16.779,696,453
1588,16.789,697,453
1589,16.799,697,454
1590,16.809,697,454
1591,16.819,698,454
1592,16.829,698,454
1593,16.839,698,455
1594,16.849,698,455
1595,16.859,698,455
1596,16.869,698,455
1597,16.879,698,455
1598,16.889,698,455
1599,16.899,698,455
1600,16.909,698,455
1601,16.919,698,455
1602,16.929,698,455
1603,16.939,698,455
1604,16.949,698,455
1605,16.959,698,455
1606,16.969,698,455
1607,16.979,698,455
1608,16.989,698,455
1609,16.999,698,455
1610,17.009,698,455
1611,17.019,698,455
1612,17.029,698,455
1613,17.039,698,455
1614,17.049,698,455
1615,17.059,698,455
1616,17.069,698,455
1617,17.079,698,455
1618,17.089,698,455
1619,17.099,698,455
1620,17.109,698,455
1621,17.119,698,455
1622,17.129,698,455
1623,17.139,698,455
1624,17.149,698,455
1625,17.159,698,455
1626,17.169,698,455
1627,17.179,699,455
1628,17.189,699,455
1629,17.199,699,455
1630,17.209,700,455
1631,17.219,700,456
1632,17.229,700,456
1633,17.239,700,456
1634,17.249,700,456
1635,17.259,700,457
1636,17.269,700,457
1637,17.279,700,457
1638,17.289,701,457
1639,17.299,701,457
1640,17.309,701,457
1641,17.319,701,457
1642,17.329,701,457
1643,17.339,701,458
1644,17.349,701,458
1645,17.359,701,458
1646,17.369,701,458
1647,17.379,701,458
1648,17.389,701,458
1649,17.399,701,458
1650,17.409,701,458
1651,17.419,702,458
1652,17.429,702,458
1653,17.439,702,458
1654,17.449,702,459
1655,17.459,702,459
1656,17.469,702,459
1657,17.479,702,459
1658,17.489,702,459
1659,17.499,702,459
1660,17.509,702,459
1661,17.519,702,459
1662,17.529,702,459
1663,17.539,702,459
1664,17.549,703,460
1665,17.559,704,461
1666,17.569,706,462
1667,17.579,707,464
1668,17.589,709,467
1669,17.599,712,469
1670,17.609,713,470
1671,17.619,714,469
1672,17.629,714,469
1673,17.639,714,469
1674,17.649,714,469
1675,17.659,713,468
1676,17.669,712,468
1677,17.679,711,467
1678,17.689,710,467
1679,17.699,710,467
1680,17.709,709,466
1681,17.719,709,466
1682,17.729,709,466
1683,17.739,709,466
1684,17.749,709,466
1685,17.759,709,466
1686,17.769,709,466
1687,17.779,709,466
1688,17.789,709,466
1689,17.799,709,466
1690,17.809,709,466
1691,17.819,709,466
1692,17.829,709,466
1693,17.839,709,466
1694,17.849,709,466
1695,17.859,709,466
1696,17.869,709,466
1697,17.879,709,466
1698,17.889,709,466
1699,17.899,709,466
1700,17.909,709,466
1701,17.919,709,466
1702,17.929,709,466
1703,17.939,709,466
1704,17.949,709,466
1705,17.959,709,466
1706,17.969,709,466
1707,17.979,709,466
1708,17.989,709,466
1709,17.999,709,466
1710,18.009,709,466
1711,18.019,709,466
1712,18.029,709,466
1713,18.039,709,466
1714,18.049,709,466
1715,18.059,709,466
1716,18.069,709,466
1717,18.079,709,466
1718,18.089,709,466
1719,18.099,709,466
1720,18.109,709,466
1721,18.119,709,466
1722,18.129,709,466
1723,18.139,709,466
1724,18.149,709,466
1725,18.159,709,466
1726,18.169,709,466
1727,18.179,709,466
1728,18.189,709,466
1729,18.199,709,466
1730,18.209,709,466
1731,18.219,709,466
1732,18.229,709,466
1733,18.239,709,466
1734,18.249,709,466
1735,18.259,709,466
1736,18.269,709,466
1737,18.279,709,466
1738,18.289,709,466
1739,18.299,709,466
1740,18.309,709,466
1741,18.319,709,466
1742,18.329,709,467
1743,18.339,710,468
1744,18.349,711,469
1745,18.359,713,471
1746,18.369,715,472
1747,18.379,717,472
1748,18.389,716,471
1749,18.399,716,471
1750,18.409,716,471
1751,18.419,716,471
1752,18.429,716,471
1753,18.439,716,471
1754,18.449,715,471
1755,18.459,715,471
1756,18.469,715,471
1757,18.479,715,471
1758,18.489,715,471
1759,18.499,715,471
1760,18.509,715,471
1761,18.519,715,471
1762,18.529,715,471
1763,18.539,715,471
1764,18.549,715,471
1765,18.559,715,471
1766,18.569,715,471
1767,18.579,715,471
1768,18.589,715,471
1769,18.599,715,471
1770,18.609,715,471
1771,18.619,715,471
1772,18.629,715,471
1773,18.639,715,471
1774,18.649,715,471
1775,18.659,715,471
1776,18.669,715,471
1777,18.679,715,471
1778,18.689,715,471
1779,18.699,715,471
1780,18.709,715,471
1781,18.719,715,471
1782,18.729,715,471
1783,18.739,715,471
1784,18.749,715,471
1785,18.759,715,471
1786,18.769,715,471
1787,18.779,715,471
1788,18.789,715,471
1789,18.799,715,471
1790,18.809,715,471
1791,18.819,715,471
1792,18.829,715,471
1793,18.839,715,471
1794,18.849,715,471
1795,18.859,715,471
1796,18.869,715,471
1797,18.879,715,471
1798,18.889,715,471
1799,18.899,715,471
1800,18.909,715,471
1801,18.919,715,471
1802,18.929,715,471
1803,18.939,715,471
1804,18.949,715,471
1805,18.959,715,471
1806,18.969,715,471
1807,18.979,715,471
1808,18.989,715,471
1809,18.999,715,471
1810,19.009,715,471
1811,19.019,715,471
1812,19.029,715,471
1813,19.039,715,471
1814,19.049,715,471
1815,19.059,715,471
1816,19.069,715,471
1817,19.079,715,471
1818,19.089,715,471
1819,19.099,715,471
1820,19.109,715,471
1821,19.119,715,471
1822,19.129,715,471
1823,19.139,715,471
1824,19.149,715,471
1825,19.159,715,471
1826,19.169,715,471
1827,19.179,715,471
1828,19.189,715,471
1829,19.199,715,471
1830,19.209,715,471
1831,19.219,715,471
1832,19.229,715,471
1833,19.239,715,471
1834,19.249,715,471
1835,19.259,715,471
1836,19.269,715,471
1837,19.279,715,471
1838,19.289,715,471
1839,19.299,715,471
1840,19.309,715,471
1841,19.319,715,471
1842,19.329,715,471
1843,19.339,715,471
1844,19.349,715,471
1845,19.359,715,471
1846,19.369,715,471
1847,19.379,715,471
1848,19.389,715,471
1849,19.399,715,471
1850,19.409,715,471
1851,19.419,715,471
1852,19.429,715,471
1853,19.439,715,471
1854,19.449,715,471
1855,19.459,715,471
1856,19.469,715,471
1857,19.479,715,471
1858,19.489,715,471
1859,19.499,715,471
1860,19.509,715,471
1861,19.519,715,471
1862,19.529,715,471
1863,19.539,715,471
1864,19.549,715,471
1865,19.559,715,471
1866,19.569,715,471
1867,19.579,715,471
1868,19.589,715,471
1869,19.599,715,471
1870,19.609,715,471
1871,19.619,715,471
1872,19.629,715,471
1873,19.639,715,471
1874,19.649,715,471
1875,19.659,715,471
1876,19.669,715,471
1877,19.679,715,471
1878,19.689,715,471
1879,19.699,715,471
1880,19.709,715,471
1881,19.719,715,471
1882,19.729,715,471
1883,19.739,715,471
1884,19.749,715,471
1885,19.759,715,471
1886,19.769,715,471
1887,19.779,715,471
1888,19.789,715,471
1889,19.799,715,471
1890,19.809,715,471
1891,19.819,715,471
1892,19.829,715,471
1893,19.839,715,471
1894,19.849,715,471
1895,19.859,715,471
1896,19.869,715,471
1897,19.879,715,471
1898,19.889,715,471
1899,19.899,715,471
1900,19.909,715,471
1901,19.919,715,471
1902,19.929,715,471
1903,19.939,715,471
1904,19.949,715,471
1905,19.959,715,471
1906,19.969,715,471
1907,19.979,715,471
1908,19.989,715,471
1909,19.999,715,471
1910,20.009,715,471
1911,20.019,715,471
1912,20.029,715,471
1913,20.039,715,471
1914,20.049,715,471
1915,20.059,715,471
1916,20.069,715,471
1917,20.079,715,471
1918,20.089,715,471
1919,20.099,715,471
1920,20.109,715,471
1921,20.119,715,471
1922,20.129,715,471
1923,20.139,715,471
1924,20.149,715,471
1925,20.159,715,471
1926,20.169,715,471
1927,20.179,715,471
1928,20.189,715,471
1929,20.199,715,471
1930,20.209,715,471
1931,20.219,715,471
1932,20.229,715,471
1933,20.239,715,471
1934,20.249,715,471
1935,20.259,715,471
1936,20.269,715,471
1937,20.279,715,471
1938,20.289,715,471
1939,20.299,715,471
1940,20.309,715,471
1941,20.319,715,471
1942,20.329,715,471
1943,20.339,715,471
1944,20.349,715,471
1945,20.359,715,471
1946,20.369,715,471
1947,20.379,715,471
1948,20.389,715,471
1949,20.399,715,471
1950,20.409,715,471
1951,20.419,715,471
1952,20.429,715,471
1953,20.439,715,471
1954,20.449,715,471
1955,20.459,715,471
1956,20.469,715,471
1957,20.479,715,471
1958,20.489,715,471
1959,20.499,715,471
1960,20.509,715,471
1961,20.519,715,471
1962,20.529,715,471
1963,20.539,715,471
1964,20.549,715,471
1965,20.559,715,471
1966,20.569,715,471
1967,20.579,715,471
1968,20.589,715,471
1969,20.599,715,471
1970,20.609,715,471
1971,20.619,715,471
1972,20.629,715,471
1973,20.639,715,471
1974,20.649,715,471
1975,20.659,715,471
1976,20.669,715,471
1977,20.679,715,471
1978,20.689,715,471
1979,20.699,715,471
1980,20.709,715,471
1981,20.719,715,471
1982,20.729,715,471
1983,20.739,715,471
1984,20.749,715,471
1985,20.759,715,471
1986,20.769,715,471
1987,20.779,715,471
1988,20.789,715,471
1989,20.799,715,471
1990,20.809,715,471
1991,20.819,715,471
1992,20.829,715,471
1993,20.839,715,471
1994,20.849,715,471
1995,20.859,715,471
1996,20.869,715,471
1997,20.879,715,471
1998,20.889,715,471
1999,20.899,715,471
2000,20.909,715,471
2001,20.919,715,471
2002,20.929,715,471
2003,20.939,715,471
2004,20.949,715,471
2005,20.959,715,471
2006,20.969,715,471
2007,20.979,715,471
2008,20.989,715,471
2009,20.999,715,471
2010,21.009,715,471
2011,21.019,715,471
2012,21.029,715,471
2013,21.039,715,471
2014,21.049,715,471
2015,21.059,715,471
2016,21.069,715,471
2017,21.079,715,471
2018,21.089,715,471
2019,21.099,715,471
2020,21.109,715,471
2021,21.119,715,471
2022,21.129,715,471
2023,21.139,715,471
2024,21.149,715,471
2025,21.159,715,471
2026,21.169,715,471
2027,21.179,715,471
2028,21.189,715,471
2029,21.199,715,471
2030,21.209,715,471
2031,21.219,715,471
2032,21.229,715,471
2033,21.239,715,471
2034,21.249,715,471
2035,21.259,715,471
2036,21.269,715,471
2037,21.279,715,471
2038,21.289,715,471
2039,21.299,715,471
2040,21.309,715,471
2041,21.319,715,471
2042,21.329,715,471
2043,21.339,715,471
2044,21.349,715,471
2045,21.359,715,471
2046,21.369,715,471
2047,21.379,715,471
2048,21.389,715,471
2049,21.399,715,471
2050,21.409,715,471
2051,21.419,715,471
2052,21.429,715,471
2053,21.439,715,471
2054,21.449,715,471
2055,21.459,715,471
2056,21.469,715,471
2057,21.479,715,471
2058,21.489,715,471
2059,21.499,715,471
2060,21.509,715,471
2061,21.519,715,471
2062,21.529,715,471
2063,21.539,715,471
2064,21.549,715,471
2065,21.559,715,471
2066,21.569,715,471
2067,21.579,715,471
2068,21.589,715,471
2069,21.599,715,471
2070,21.609,715,471
2071,21.619,715,471
2072,21.629,715,471
2073,21.639,715,471
2074,21.649,715,471
2075,21.659,715,471
2076,21.669,715,471
2077,21.679,715,471
2078,21.689,715,471
2079,21.699,715,471
2080,21.709,715,471
2081,21.719,715,471
2082,21.729,715,471
2083,21.739,715,471
2084,21.749,715,471
2085,21.759,715,471
2086,21.769,715,471
2087,21.779,715,471
2088,21.789,715,471
2089,21.799,715,471
2090,21.809,715,471
2091,21.819,715,471
2092,21.829,715,471
2093,21.839,715,471
2094,21.849,715,471
