Row, Timestamp, Series 1, Series 2, Series 3
0   , 0.098, 127    , 0      , 0      
1   , 0.109, 127    , 0      , 0      
2   , 0.119, 127    , 0      , 0      
3   , 0.129, 127    , 2      , 0      
4   , 0.139, 127    , 8      , 0      
5   , 0.149, 127    , 17     , 120    
6   , 0.159, 127    , 25     , 135    
7   , 0.169, 127    , 35     , 154    
8   , 0.179, 127    , 46     , 156    
9   , 0.189, 127    , 57     , 166    
10  , 0.199, 127    , 68     , 175    
11  , 0.209, 127    , 80     , 180    
12  , 0.219, 127    , 91     , 175    
13  , 0.229, 127    , 102    , 183    
14  , 0.239, 127    , 115    , 183    
15  , 0.249, 127    , 126    , 178    
16  , 0.259, 127    , 138    , 180    
17  , 0.269, 127    , 150    , 183    
18  , 0.279, 127    , 162    , 185    
19  , 0.289, 127    , 173    , 180    
20  , 0.299, 127    , 186    , 180    
21  , 0.309, 127    , 197    , 185    
22  , 0.319, 127    , 209    , 185    
23  , 0.329, 127    , 222    , 180    
24  , 0.339, 127    , 233    , 180    
25  , 0.349, 127    , 244    , 185    
26  , 0.359, 127    , 257    , 185    
27  , 0.369, 127    , 269    , 180    
28  , 0.379, 127    , 280    , 180    
29  , 0.389, 127    , 293    , 187    
30  , 0.399, 127    , 304    , 185    
31  , 0.409, 127    , 315    , 182    
32  , 0.419, 127    , 329    , 180    
33  , 0.429, 127    , 340    , 187    
34  , 0.439, 127    , 351    , 187    
35  , 0.449, 127    , 364    , 182    
36  , 0.459, 127    , 375    , 182    
37  , 0.469, 127    , 387    , 185    
38  , 0.479, 127    , 400    , 187    
39  , 0.489, 127    , 411    , 180    
40  , 0.499, 127    , 423    , 187    
41  , 0.509, 127    , 436    , 187    
42  , 0.519, 127    , 447    , 180    
43  , 0.529, 127    , 459    , 180    
44  , 0.539, 127    , 471    , 180    
45  , 0.549, 127    , 483    , 187    
46  , 0.559, 127    , 494    , 180    
47  , 0.569, 127    , 507    , 180    
48  , 0.579, 127    , 519    , 187    
49  , 0.589, 127    , 530    , 187    
50  , 0.599, 127    , 543    , 180    
51  , 0.609, 127    , 554    , 180    
52  , 0.619, 127    , 566    , 187    
53  , 0.629, 127    , 579    , 187    
54  , 0.639, 127    , 590    , 180    
55  , 0.649, 127    , 602    , 180    
56  , 0.659, 127    , 615    , 187    
57  , 0.669, 127    , 626    , 185    
58  , 0.679, 127    , 638    , 182    
59  , 0.689, 127    , 650    , 180    
60  , 0.699, 127    , 662    , 187    
61  , 0.709, 127    , 673    , 187    
62  , 0.719, 127    , 686    , 182    
63  , 0.729, 127    , 698    , 182    
64  , 0.739, 127    , 709    , 187    
65  , 0.749, 127    , 721    , 187    
66  , 0.759, 127    , 733    , 180    
67  , 0.769, 127    , 745    , 180    
68  , 0.779, 127    , 758    , 187    
69  , 0.789, 127    , 769    , 185    
70  , 0.799, 127    , 781    , 182    
71  , 0.809, 127    , 794    , 180    
72  , 0.819, 127    , 805    , 187    
73  , 0.829, 127    , 816    , 187    
74  , 0.839, 127    , 829    , 180    
75  , 0.849, 127    , 841    , 180    
76  , 0.859, 127    , 852    , 187    
77  , 0.869, 127    , 865    , 187    
78  , 0.879, 127    , 877    , 180    
79  , 0.889, 127    , 888    , 180    
80  , 0.899, 127    , 901    , 187    
81  , 0.909, 127    , 912    , 187    
82  , 0.919, 127    , 924    , 182    
83  , 0.929, 127    , 937    , 182    
84  , 0.939, 127    , 948    , 185    
85  , 0.949, 127    , 960    , 187    
86  , 0.959, 127    , 973    , 180    
87  , 0.969, 127    , 984    , 180    
88  , 0.979, 127    , 995    , 187    
89  , 0.989, 127    , 1008   , 185    
90  , 0.999, 127    , 1020   , 182    
91  , 1.009, 127    , 1031   , 185    
92  , 1.019, 127    , 1044   , 187    
93  , 1.029, 127    , 1056   , 187    
94  , 1.039, 127    , 1067   , 180    
95  , 1.049, 127    , 1080   , 182    
96  , 1.059, 127    , 1091   , 187    
97  , 1.069, 127    , 1103   , 180    
98  , 1.079, 127    , 1116   , 182    
99  , 1.089, 127    , 1127   , 180    
100 , 1.099, 127    , 1139   , 187    
101 , 1.109, 127    , 1152   , 187    
102 , 1.119, 127    , 1163   , 180    
103 , 1.129, 127    , 1175   , 187    
104 , 1.139, 127    , 1187   , 187    
105 , 1.149, 127    , 1199   , 180    
106 , 1.159, 127    , 1211   , 182    
107 , 1.169, 127    , 1223   , 182    
108 , 1.179, 127    , 1235   , 187    
109 , 1.189, 127    , 1246   , 182    
110 , 1.199, 127    , 1259   , 180    
111 , 1.209, 127    , 1271   , 187    
112 , 1.219, 127    , 1282   , 187    
113 , 1.229, 127    , 1295   , 182    
114 , 1.239, 127    , 1307   , 182    
115 , 1.249, 127    , 1318   , 187    
116 , 1.259, 127    , 1331   , 187    
117 , 1.269, 127    , 1342   , 182    
118 , 1.279, 127    , 1354   , 182    
119 , 1.289, 127    , 1367   , 187    
120 , 1.299, 127    , 1378   , 187    
121 , 1.309, 127    , 1390   , 180    
122 , 1.319, 127    , 1403   , 180    
123 , 1.329, 127    , 1414   , 187    
124 , 1.339, 127    , 1426   , 187    
125 , 1.349, 127    , 1439   , 182    
126 , 1.359, 127    , 1450   , 182    
127 , 1.369, 127    , 1462   , 187    
128 , 1.379, 127    , 1475   , 187    
129 , 1.389, 127    , 1486   , 182    
130 , 1.399, 127    , 1498   , 182    
131 , 1.409, 127    , 1511   , 187    
132 , 1.419, 127    , 1522   , 189    
133 , 1.429, 127    , 1534   , 182    
134 , 1.439, 127    , 1547   , 182    
135 , 1.449, 127    , 1558   , 187    
136 , 1.459, 127    , 1570   , 189    
137 , 1.469, 127    , 1582   , 182    
138 , 1.479, 127    , 1594   , 182    
139 , 1.489, 127    , 1606   , 187    
140 , 1.499, 127    , 1618   , 187    
141 , 1.509, 127    , 1630   , 180    
142 , 1.519, 127    , 1641   , 180    
143 , 1.529, 127    , 1654   , 189    
144 , 1.539, 127    , 1666   , 187    
145 , 1.549, 127    , 1678   , 182    
146 , 1.559, 127    , 1690   , 180    
147 , 1.569, 127    , 1702   , 187    
148 , 1.579, 127    , 1713   , 189    
149 , 1.589, 127    , 1726   , 182    
150 , 1.599, 127    , 1738   , 180    
151 , 1.609, 127    , 1749   , 187    
152 , 1.619, 127    , 1762   , 189    
153 , 1.629, 127    , 1774   , 180    
154 , 1.639, 127    , 1785   , 180    
155 , 1.649, 127    , 1798   , 189    
156 , 1.659, 127    , 1810   , 187    
157 , 1.669, 127    , 1821   , 182    
158 , 1.679, 127    , 1834   , 182    
159 , 1.689, 127    , 1846   , 187    
160 , 1.699, 127    , 1857   , 187    
161 , 1.709, 127    , 1870   , 182    
162 , 1.719, 127    , 1882   , 182    
163 , 1.729, 127    , 1893   , 187    
164 , 1.739, 127    , 1906   , 187    
165 , 1.749, 127    , 1917   , 182    
166 , 1.759, 127    , 1929   , 182    
167 , 1.769, 127    , 1942   , 187    
168 , 1.779, 127    , 1953   , 187    
169 , 1.789, 127    , 1965   , 182    
170 , 1.799, 127    , 1978   , 182    
171 , 1.809, 127    , 1989   , 187    
172 , 1.819, 127    , 2001   , 187    
173 , 1.829, 127    , 2014   , 182    
174 , 1.839, 127    , 2025   , 182    
175 , 1.849, 127    , 2037   , 189    
176 , 1.859, 127    , 2050   , 187    
177 , 1.869, 127    , 2062   , 182    
178 , 1.879, 127    , 2073   , 182    
179 , 1.889, 127    , 2086   , 187    
180 , 1.899, 127    , 2097   , 187    
181 , 1.909, 127    , 2109   , 180    
182 , 1.919, 127    , 2122   , 182    
183 , 1.929, 127    , 2133   , 187    
184 , 1.939, 127    , 2145   , 187    
185 , 1.949, 127    , 2158   , 182    
186 , 1.959, 127    , 2169   , 182    
187 , 1.969, 127    , 2181   , 189    
188 , 1.979, 127    , 2194   , 187    
189 , 1.989, 127    , 2205   , 182    
190 , 1.999, 0      , 2217   , 182    
191 , 2.009, 0      , 2230   , 187    
192 , 2.019, 0      , 2241   , 187    
193 , 2.029, 0      , 2252   , 182    
194 , 2.039, 0      , 2265   , 178    
195 , 2.049, 0      , 2276   , 182    
196 , 2.059, 0      , 2287   , 173    
197 , 2.069, 0      , 2299   , 169    
198 , 2.079, 0      , 2310   , 173    
199 , 2.089, 0      , 2320   , 167    
200 , 2.099, 0      , 2331   , 160    
201 , 2.109, 0      , 2341   , 163    
202 , 2.119, 0      , 2351   , 155    
203 , 2.129, 0      , 2362   , 151    
204 , 2.139, 0      , 2371   , 154    
205 , 2.149, 0      , 2380   , 146    
206 , 2.159, 0      , 2390   , 148    
207 , 2.169, 0      , 2399   , 141    
208 , 2.179, 0      , 2408   , 135    
209 , 2.189, 0      , 2417   , 137    
210 , 2.199, 0      , 2425   , 131    
211 , 2.209, 0      , 2434   , 131    
212 , 2.219, 0      , 2442   , 125    
213 , 2.229, 0      , 2450   , 126    
214 , 2.239, 0      , 2458   , 119    
215 , 2.249, 0      , 2466   , 121    
216 , 2.259, 0      , 2473   , 113    
217 , 2.269, 0      , 2480   , 114    
218 , 2.279, 0      , 2487   , 108    
219 , 2.289, 0      , 2494   , 108    
220 , 2.299, 0      , 2501   , 108    
221 , 2.309, 0      , 2508   , 101    
222 , 2.319, 0      , 2514   , 101    
223 , 2.329, 0      , 2520   , 95     
224 , 2.339, 0      , 2526   , 95     
225 , 2.349, 0      , 2532   , 94     
226 , 2.359, 0      , 2538   , 88     
227 , 2.369, 0      , 2544   , 87     
228 , 2.379, 0      , 2549   , 87     
229 , 2.389, 0      , 2554   , 80     
230 , 2.399, 0      , 2559   , 80     
231 , 2.409, 0      , 2564   , 79     
232 , 2.419, 0      , 2569   , 73     
233 , 2.429, 0      , 2573   , 73     
234 , 2.439, 0      , 2578   , 71     
235 , 2.449, 0      , 2582   , 71     
236 , 2.459, 0      , 2586   , 64     
237 , 2.469, 0      , 2590   , 64     
238 , 2.479, 0      , 2594   , 61     
239 , 2.489, 0      , 2597   , 61     
240 , 2.499, 0      , 2601   , 54     
241 , 2.509, 0      , 2604   , 54     
242 , 2.519, 0      , 2607   , 52     
243 , 2.529, 0      , 2610   , 50     
244 , 2.539, 0      , 2613   , 50     
245 , 2.549, 0      , 2616   , 43     
246 , 2.559, 0      , 2618   , 43     
247 , 2.569, 0      , 2621   , 43     
248 , 2.579, 0      , 2623   , 40     
249 , 2.589, 0      , 2625   , 37     
250 , 2.599, 0      , 2627   , 37     
251 , 2.609, 0      , 2629   , 37     
252 , 2.619, 0      , 2631   , 32     
253 , 2.629, 0      , 2632   , 28     
254 , 2.639, 0      , 2634   , 28     
255 , 2.649, 0      , 2635   , 28     
256 , 2.659, 0      , 2636   , 28     
257 , 2.669, 0      , 2637   , 27     
258 , 2.679, 0      , 2638   , 22     
259 , 2.689, 0      , 2639   , 19     
260 , 2.699, 0      , 2640   , 16     
261 , 2.709, 0      , 2640   , 16     
262 , 2.719, 0      , 2641   , 16     
263 , 2.729, 0      , 2641   , 16     
264 , 2.739, 0      , 2641   , 16     
265 , 2.749, 0      , 2641   , 16     
266 , 2.759, 0      , 2641   , 16     
267 , 2.769, 0      , 2641   , 16     
268 , 2.779, 0      , 2641   , 15     
269 , 2.789, 0      , 2641   , 13     
270 , 2.799, 0      , 2641   , 12     
271 , 2.809, 0      , 2641   , 11     
272 , 2.819, 0      , 2641   , 10     
273 , 2.829, 0      , 2641   , 9      
274 , 2.839, 0      , 2641   , 8      
275 , 2.849, 0      , 2641   , 8      
276 , 2.859, 0      , 2641   , 7      
277 , 2.869, 0      , 2641   , 7      
278 , 2.879, 0      , 2641   , 6      
279 , 2.889, 0      , 2641   , 6      
280 , 2.899, 0      , 2641   , 6      
281 , 2.909, 0      , 2641   , 5      
282 , 2.919, 0      , 2641   , 5      
283 , 2.929, 0      , 2641   , 5      
284 , 2.939, 0      , 2641   , 5      
285 , 2.949, 0      , 2641   , 4      
286 , 2.959, 0      , 2641   , 4      
287 , 2.969, 0      , 2641   , 4      
288 , 2.981, 0      , 2641   , 4      
289 , 2.991, 0      , 2641   , 4      
290 , 3.001, 0      , 2641   , 4      
291 , 3.011, 0      , 2641   , 3      
292 , 3.021, 0      , 2641   , 3      
293 , 3.031, 0      , 2641   , 3      
294 , 3.041, 0      , 2641   , 3      
295 , 3.051, 0      , 2641   , 3      
296 , 3.061, 0      , 2641   , 3      
297 , 3.071, 0      , 2641   , 3      
298 , 3.081, 0      , 2641   , 3      
299 , 3.091, 0      , 2641   , 3      
300 , 3.101, 0      , 2641   , 3      
301 , 3.111, 0      , 2641   , 2      
302 , 3.121, 0      , 2641   , 2      
303 , 3.131, 0      , 2641   , 2      
